x,y,label
-2.4568052797976376,0.1479168357934979,0
-3.746740323737533,3.892843172097231,1
-2.8182169962941592,0.6014760023258976,0
-2.0973059945939054,2.318849793515393,1
-3.2846138493423545,3.5710809623762265,1
-2.9481337646508887,2.7187152331787754,1
-2.645190283952066,2.2209641696246853,1
-2.1013259202198658,2.3126240192078966,1
-2.653407636867128,2.639518261636654,1
-3.337501402603591,3.0760920024517713,1
-5.700802347478339,4.4720040867255175,0
-2.6836151541378976,0.606655584902521,0
-2.9471101808778952,2.768173505934715,1
-2.1718639128746426,-0.3612192566357306,0
-2.1605897639389724,2.4605905522673854,1
-4.162937118128018,4.507636254995081,1
-3.1947828507595943,0.46337878183100223,0
-2.9256883378143868,0.7966296835948672,0
-1.8029702128936116,1.0727438795945665,1
-3.0327058491456733,2.751867699396689,1
-3.0530280741659817,0.7906535802708268,0
